Date,Product,Units Sold,Revenue,Cost,Region,Transportation Cost,Salesperson,Source File
2021-04-01,Orange Cylinder,580,748203.56,412586.64,Chennai,3500,Ritu,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-04-01,White Cylinder,352,519950.79,293460.25,Faridabad,7000,Ritu,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-04-01,Silver Cylinder,302,176541.5,114445.59,Hosur,2000,Tarun,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-05-01,Orange Cylinder,348,372070.57,216937.37,Chennai,3500,Ritu,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-05-01,White Cylinder,185,200942.02,122556.47,Pune,4500,Deepa,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-05-01,Silver Cylinder,378,360581.0,220913.53,Hosur,2000,Deepa,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-05-31,Orange Cylinder,310,357618.37,237718.53,Bangalore,1000,Deepa,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-05-31,White Cylinder,454,539225.45,364343.02,Chennai,3500,Faizan,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-05-31,Silver Cylinder,439,293086.31,166320.47,Faridabad,7000,Deepa,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-06-30,Orange Cylinder,242,349321.63,233290.21,Bangalore,1000,Mohit,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-06-30,White Cylinder,188,175018.66,100627.44,Chennai,3500,Mohit,SmartSalesAI_2021_AlGasCylinders_200rows_FIXED.csv
2021-01-01,Capacitor Can Ø85mm,533,24127.9,16134.23,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø90mm,605,29117.47,18672.17,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø136.4mm,868,45455.72,32573.6,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø85mm,654,26276.46,19070.99,Hosur,2000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø90mm,817,39103.03,26166.91,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø136.4mm,821,27623.73,16642.16,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø85mm,542,25752.06,17732.26,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø90mm,582,27773.76,17939.21,Chennai,3500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø136.4mm,583,21155.01,14721.72,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø85mm,513,24260.83,15480.54,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø90mm,609,28732.08,17336.32,Hosur,2000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø136.4mm,743,26834.41,18947.78,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø85mm,874,45309.91,32776.3,Chennai,3500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø90mm,554,24772.46,15355.81,Pune,4500,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø136.4mm,357,18650.46,13763.74,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø85mm,896,31063.16,19594.67,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø90mm,853,34648.95,21508.45,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø136.4mm,303,16200.1,9785.99,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø85mm,759,26500.52,18407.74,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø90mm,306,13224.82,9063.41,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø136.4mm,409,13604.12,8481.61,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø85mm,572,18691.76,12240.52,Pune,4500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø90mm,559,29846.27,18200.7,Hosur,2000,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø136.4mm,890,32280.3,21291.84,Bangalore,1000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø85mm,556,19602.39,12586.15,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø90mm,499,19109.52,12895.66,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø136.4mm,510,24072.6,16217.23,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø85mm,456,17025.99,12103.76,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø90mm,796,27681.46,18850.7,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø136.4mm,425,20404.89,13619.76,Chennai,3500,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-10-28,Capacitor Can Ø85mm,692,24393.41,17691.35,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-10-28,Capacitor Can Ø90mm,698,22535.89,15634.71,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-10-28,Capacitor Can Ø136.4mm,731,37164.21,26539.33,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-11-27,Capacitor Can Ø85mm,874,47755.57,31281.85,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-11-27,Capacitor Can Ø90mm,304,15365.83,11167.21,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-11-27,Capacitor Can Ø136.4mm,875,42847.85,29755.02,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø85mm,400,19555.87,11975.33,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø90mm,845,28624.01,20568.57,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø136.4mm,594,23667.95,16311.94,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø85mm,403,20052.49,14809.06,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø90mm,352,16770.37,10628.98,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø136.4mm,887,32894.1,19972.41,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø85mm,520,27220.72,17426.05,Chennai,3500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø90mm,379,18551.05,13744.46,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø136.4mm,829,43258.01,30023.68,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø85mm,622,30945.58,21830.76,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø90mm,872,45077.14,30594.63,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø136.4mm,866,42903.14,30208.49,Faridabad,7000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø85mm,465,24517.97,16844.58,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø90mm,505,19041.56,12813.01,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø136.4mm,869,36868.37,25869.04,Chennai,3500,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø85mm,605,22141.38,16202.39,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø90mm,552,28806.94,19495.31,Faridabad,7000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø136.4mm,833,28136.32,17020.09,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø85mm,336,11915.31,8253.65,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø90mm,829,43064.34,30809.96,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø136.4mm,881,37640.13,25798.12,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø85mm,437,22863.66,13779.42,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø90mm,630,28295.15,20775.21,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø136.4mm,362,15403.9,9944.19,Chennai,3500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø85mm,574,29318.15,19360.77,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø90mm,752,28490.65,21249.77,Pune,4500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø136.4mm,877,42458.92,31472.39,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø85mm,892,50232.22,31574.09,Bangalore,1000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø90mm,451,16049.02,9996.25,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø136.4mm,667,34889.25,23405.2,Pune,4500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-10-28,Capacitor Can Ø85mm,702,22798.37,15305.87,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-10-28,Capacitor Can Ø90mm,335,19069.38,14078.59,Faridabad,7000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-10-28,Capacitor Can Ø136.4mm,306,11688.81,7190.12,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-11-27,Capacitor Can Ø85mm,472,26524.98,17623.33,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-11-27,Capacitor Can Ø90mm,687,30182.27,21728.62,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-11-27,Capacitor Can Ø136.4mm,795,30919.44,19392.03,Bangalore,1000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø85mm,449,23327.08,16305.0,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø90mm,830,38834.63,26482.39,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Capacitor Can Ø136.4mm,706,38940.3,23513.54,Bangalore,1000,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø85mm,726,29415.58,20699.59,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø90mm,709,34646.98,20997.98,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-31,Capacitor Can Ø136.4mm,813,42913.71,28402.36,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø85mm,784,30407.34,21969.13,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø90mm,571,19605.94,12657.42,Pune,4500,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-03-02,Capacitor Can Ø136.4mm,745,29478.34,18277.4,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø85mm,502,18815.86,12521.9,Hosur,2000,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø90mm,776,35091.39,21894.34,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-04-01,Capacitor Can Ø136.4mm,313,12698.24,8389.81,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø85mm,645,29840.02,20781.74,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø90mm,702,24528.5,15619.76,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-01,Capacitor Can Ø136.4mm,636,26371.15,16036.0,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø85mm,415,16948.24,11875.49,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø90mm,380,19355.59,13450.2,Pune,4500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-05-31,Capacitor Can Ø136.4mm,783,43820.54,26358.66,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø85mm,633,34848.19,22125.02,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø90mm,520,27906.15,19763.69,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-06-30,Capacitor Can Ø136.4mm,632,23291.47,14064.6,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø85mm,324,15267.15,9918.68,Hosur,2000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø90mm,477,23273.83,17398.4,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-07-30,Capacitor Can Ø136.4mm,721,34592.87,21121.62,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø85mm,749,30277.05,21176.77,Chennai,3500,Karan,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø90mm,771,42198.72,27369.25,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-08-29,Capacitor Can Ø136.4mm,760,26172.34,16328.22,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-09-28,Capacitor Can Ø85mm,897,37125.58,23230.39,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Capacitor_Cans.csv
2021-01-01,Thread Top Can,773,37787.94,27283.4,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Smooth Tall Can,433,14359.97,9248.87,Hosur,2000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Wide Ring Can,585,20644.73,14788.09,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Double Hole Can,212,9697.55,7063.64,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Flat Disc Plug,735,37986.74,27515.6,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Flanged Connector,625,22924.46,15961.81,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Bulged Middle Can,744,29278.46,21242.46,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-01,Taper Twin Can,696,20292.29,13320.45,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Thread Top Can,302,12477.28,9195.62,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Smooth Tall Can,486,19037.12,13309.36,Pune,4500,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Wide Ring Can,729,27928.42,17076.72,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Double Hole Can,800,36280.81,22640.82,Bangalore,1000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Flat Disc Plug,651,24210.7,17779.38,Bangalore,1000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Flanged Connector,767,33280.96,22842.86,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Bulged Middle Can,547,27067.48,20011.97,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-01-31,Taper Twin Can,364,16492.6,11966.93,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Thread Top Can,603,21761.66,14793.22,Pune,4500,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Smooth Tall Can,665,24383.0,16737.25,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Wide Ring Can,254,10214.18,6471.75,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Double Hole Can,759,20558.21,14084.89,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Flat Disc Plug,329,12809.47,9480.93,Bangalore,1000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Flanged Connector,616,19678.93,14255.85,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Bulged Middle Can,743,31064.32,21629.07,Chennai,3500,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-03-02,Taper Twin Can,721,33849.72,24232.64,Hosur,2000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Thread Top Can,349,14846.68,10497.08,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Smooth Tall Can,543,20058.8,12321.4,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Wide Ring Can,545,25859.09,15966.8,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Double Hole Can,312,10983.47,7860.55,Pune,4500,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Flat Disc Plug,725,26482.9,17254.24,Hosur,2000,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Flanged Connector,444,12064.45,8104.82,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Bulged Middle Can,730,30954.46,18903.16,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-04-01,Taper Twin Can,761,28542.62,20905.3,Hosur,2000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Thread Top Can,798,40083.94,29546.17,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Smooth Tall Can,294,9104.87,6521.87,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Wide Ring Can,472,18049.19,12835.67,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Double Hole Can,634,17806.81,11199.53,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Flat Disc Plug,573,18396.63,12831.41,Hosur,2000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Flanged Connector,246,8254.59,4971.72,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Bulged Middle Can,597,26830.66,19083.67,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-01,Taper Twin Can,210,10303.85,6983.49,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Thread Top Can,674,30683.7,21970.34,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Smooth Tall Can,511,24408.64,17242.08,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Wide Ring Can,301,13265.38,8193.94,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Double Hole Can,732,35820.61,23766.15,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Flat Disc Plug,289,12045.57,7545.22,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Flanged Connector,584,17529.54,13017.42,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Bulged Middle Can,519,23659.74,15889.42,Hosur,2000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-05-31,Taper Twin Can,595,22137.09,15556.72,Bangalore,1000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Thread Top Can,548,23769.61,17464.56,Bangalore,1000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Smooth Tall Can,492,21674.22,14570.49,Chennai,3500,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Wide Ring Can,430,20290.44,12299.34,Hosur,2000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Double Hole Can,231,10040.84,6761.04,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Flat Disc Plug,574,17651.01,12577.26,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Flanged Connector,564,19009.03,13142.67,Chennai,3500,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Bulged Middle Can,755,23422.07,15419.17,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-06-30,Taper Twin Can,308,13719.91,9135.63,Faridabad,7000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Thread Top Can,236,11354.55,7763.16,Pune,4500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Smooth Tall Can,441,20072.84,14893.98,Chennai,3500,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Wide Ring Can,772,37206.13,23310.74,Bangalore,1000,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Double Hole Can,301,9405.25,6691.02,Hosur,2000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Flat Disc Plug,572,26022.62,19135.51,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Flanged Connector,418,19494.19,11845.11,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Bulged Middle Can,263,10956.51,7533.1,Hosur,2000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-07-30,Taper Twin Can,521,23113.86,15397.12,Faridabad,7000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Thread Top Can,321,10376.79,6530.93,Faridabad,7000,Ravi,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Smooth Tall Can,299,8770.8,6219.81,Faridabad,7000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Wide Ring Can,301,9196.17,6819.7,Hosur,2000,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Double Hole Can,660,26937.04,19738.16,Pune,4500,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Flat Disc Plug,623,31318.4,22818.03,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Flanged Connector,247,8444.25,6127.54,Hosur,2000,Karan,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Bulged Middle Can,621,18707.06,13872.39,Chennai,3500,Sunita,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-08-29,Taper Twin Can,329,9558.24,5984.31,Hosur,2000,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-09-28,Thread Top Can,559,26442.13,17218.44,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-09-28,Smooth Tall Can,566,21559.15,13467.35,Chennai,3500,Amit,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
2021-09-28,Wide Ring Can,567,22321.95,14981.67,Pune,4500,Priya,SmartSalesAI_2021_Aluminium_Impacts_Parts.csv
